like1,parP0,parHs,parD,parr,parphi_soil_top,parphi_weathered_top,parphi_fresh,simulation_0,chain
1.293976,0.00012927272,0.38457888,0.00045342464,0.4759301,0.5485849,0.34133095,0.09991711,1.293976,10.0
1.9267151,0.00010959895,0.60087085,0.00042408062,0.2829353,0.5412489,0.4304062,0.050118703,1.9267151,11.0
1.5588689,9.448234e-05,0.55802834,0.0006510031,0.40778285,0.54502696,0.39761323,0.06729116,1.5588689,12.0
1.3899248,8.526556e-05,0.7478947,0.0010806103,0.57667655,0.5634751,0.37650794,0.084551334,1.3899248,13.0
1.3442515,0.00011155611,0.58645624,0.0012990427,0.42855284,0.5361591,0.32319885,0.07997133,1.3442515,14.0
1.3799454,0.00010370895,0.5427952,0.00079929363,0.4352125,0.55307937,0.35946605,0.07790511,1.3799454,15.0
1.3382864,0.00017666446,0.78045946,0.0006791215,0.25857514,0.58800834,0.26564735,0.08068395,1.3382864,1.0
2.0882316,8.9831046e-05,0.34247413,0.00091099925,0.5579452,0.48992833,0.3592125,0.06324651,2.0882316,2.0
1.952167,0.00012223455,0.35441175,0.00069528236,0.50496763,0.53475225,0.33396152,0.063480034,1.952167,3.0
1.7156876,0.00015991082,0.34273946,0.00055804366,0.6565934,0.5539612,0.32074705,0.08696146,1.7156876,4.0
1.4174967,0.00014919824,0.73942727,0.0005777544,0.43189585,0.5452256,0.37814322,0.09085544,1.4174967,5.0
1.3492401,5.2129744e-05,0.44813648,0.000112903756,0.52165097,0.56385934,0.40931827,0.08269909,1.3492401,6.0
2.003629,0.00016432808,0.8269262,0.00040245708,0.7621779,0.56624836,0.39448404,0.08350807,2.003629,7.0
2.0658236,0.0001408218,0.19186772,0.00035829959,0.5341443,0.46400297,0.4193594,0.057479903,2.0658236,8.0
1.4287533,0.00011882001,0.23915559,0.0008219623,0.36113983,0.48760593,0.34490567,0.087848164,1.4287533,9.0
2.497705,0.00013062394,0.9841637,0.0014561705,0.6883579,0.5888997,0.33430701,0.066303745,2.497705,10.0
1.5811086,0.000105226005,0.3934433,0.00036000382,0.47002807,0.50659156,0.3998484,0.06830269,1.5811086,11.0
1.7139778,0.0001115579,0.41434255,0.0009148599,0.30934045,0.57176346,0.41050482,0.064177535,1.7139778,12.0
1.3557462,0.00014257617,0.40522698,0.0006009064,0.5409687,0.5503026,0.3371993,0.08569791,1.3557462,13.0
1.6370239,0.00013031096,0.32124478,0.00040154983,0.5063409,0.5102158,0.381957,0.06959922,1.6370239,14.0
1.5619932,4.914429e-05,0.17482974,0.001971728,0.4716888,0.45878392,0.27252504,0.080470785,1.5619932,15.0
3.183447,0.00019019045,0.7672151,0.0013316164,0.76341075,0.52880377,0.2766338,0.06253546,3.183447,1.0
1.7558846,0.00011728234,0.9665058,0.00045155914,0.34597355,0.5816963,0.37165782,0.09251568,1.7558846,2.0
2.343218,0.00013233554,0.84533465,0.00096025487,0.7414298,0.50673354,0.3354269,0.077074006,2.343218,3.0
2.11283,0.000108303626,0.9549918,0.0010282254,0.5002401,0.51477325,0.39921644,0.053246394,2.11283,4.0
1.4220088,0.00014799504,0.2485512,0.0015199081,0.49354878,0.49401668,0.43590853,0.07620565,1.4220088,5.0
2.0175111,8.858104e-05,0.82562095,0.00062720303,0.6770622,0.5499866,0.3813903,0.075135626,2.0175111,6.0
1.3317292,0.00011758253,0.42518,0.0014704576,0.39849463,0.47671962,0.34017587,0.09105999,1.3317292,7.0
1.2907803,0.00019168985,0.7659905,0.00025132173,0.5357184,0.53788996,0.3849388,0.0860701,1.2907803,8.0
1.4253464,0.00011427297,0.5024535,0.00055108086,0.42373282,0.49210745,0.3274426,0.0755001,1.4253464,9.0
1.8400654,0.00014996291,0.55693775,0.0007653347,0.62932855,0.5267024,0.33496234,0.07861699,1.8400654,10.0
1.4901078,0.00011354348,0.66835994,0.0010580666,0.4193561,0.48235363,0.41134635,0.08943988,1.4901078,11.0
1.4242532,3.083565e-05,0.18227988,0.0004075513,0.3643214,0.49348146,0.3254935,0.093532905,1.4242532,12.0
1.2333802,0.0001202036,0.52654463,0.00029510655,0.49707782,0.57746327,0.27747804,0.094180316,1.2333802,13.0
1.3769279,6.733056e-05,0.63679135,0.00075360533,0.40101984,0.5320828,0.32792914,0.07743994,1.3769279,14.0
1.4425001,8.4630956e-05,0.561536,0.00085236185,0.60537285,0.5195657,0.32440275,0.09019135,1.4425001,15.0
2.0448265,9.481968e-05,0.5286185,0.0012867753,0.54875755,0.54319,0.3327832,0.06526739,2.0448265,1.0
1.2379556,0.00019772079,0.8114934,0.0019798612,0.56230456,0.59927106,0.40284002,0.09078991,1.2379556,2.0
1.8283548,6.5090906e-05,0.48391816,0.00057347835,0.45478457,0.55980146,0.3135701,0.0643208,1.8283548,3.0
1.7843094,8.835376e-05,0.68971187,0.001310818,0.55678815,0.50627524,0.32478875,0.07406345,1.7843094,4.0
1.6399554,0.00012323217,0.5745802,0.0012676509,0.43625286,0.55959797,0.33802962,0.066839345,1.6399554,5.0
1.5459744,0.000103752005,0.5852901,0.0009762849,0.4795825,0.5535781,0.3396212,0.073014,1.5459744,6.0
1.4364365,0.00016972049,0.7005643,0.0011902411,0.46234736,0.54265857,0.40122384,0.09634335,1.4364365,7.0
1.4345425,3.4750985e-05,0.98373044,0.0010534462,0.6157399,0.54040617,0.34986475,0.089032605,1.4345425,8.0
1.4493753,0.00012627999,0.57147604,0.00096423575,0.61135685,0.5494738,0.39148536,0.08498718,1.4493753,9.0
1.5919921,0.00017081891,0.90669036,0.00049407233,0.27276644,0.5589495,0.33623835,0.074602686,1.5919921,10.0
1.522252,0.00018634583,0.6997668,0.00069577695,0.4061411,0.5955717,0.38044026,0.091008596,1.522252,11.0
1.2077616,0.00014784966,0.78772205,0.0011653051,0.58549094,0.54174846,0.39647925,0.0966015,1.2077616,12.0
1.4357927,0.000117234405,0.59215176,0.0019826288,0.6788234,0.54444486,0.40265644,0.0945329,1.4357927,13.0
1.2897099,7.80903e-05,0.6305967,0.0011690682,0.5250366,0.501652,0.4070098,0.09961691,1.2897099,14.0
1.3256413,0.00016644281,0.6963694,0.00095693563,0.45990637,0.5742933,0.3754284,0.089315526,1.3256413,15.0
1.3478168,0.0001532468,0.41517517,0.00062366325,0.32414255,0.4890451,0.29465404,0.07899149,1.3478168,1.0
1.4969276,9.829023e-05,0.70974356,0.00015995702,0.6936187,0.5811251,0.374873,0.09394071,1.4969276,2.0
1.5694206,0.00016288359,0.4621055,0.00074081356,0.4510637,0.594706,0.4170275,0.09812421,1.5694206,3.0
1.8394504,5.838139e-05,0.9643898,0.0012011832,0.3943174,0.54346174,0.3579159,0.05613141,1.8394504,4.0
2.2322755,4.43625e-05,0.7970234,0.0013837501,0.53926295,0.4548381,0.41480815,0.054233078,2.2322755,5.0
1.4914436,9.7694356e-05,0.7487152,0.00095772854,0.423786,0.54346067,0.37763536,0.07080801,1.4914436,6.0
1.3191721,0.00013930259,0.56434375,0.00028978335,0.5042769,0.55172604,0.4154225,0.09080686,1.3191721,7.0
2.0512843,0.00014489717,0.6955794,0.0009365586,0.357633,0.535618,0.25365785,0.0581904,2.0512843,8.0
1.8931702,0.000106977466,0.58650714,0.0009355067,0.69412357,0.55623674,0.39625394,0.08097789,1.8931702,9.0
1.4966773,0.00013948472,0.6271306,0.0008534031,0.38028064,0.5418843,0.32738107,0.07005155,1.4966773,10.0
1.5567291,0.00011965397,0.5302893,0.00038878486,0.51270163,0.58270365,0.42075074,0.07066125,1.5567291,11.0
1.4585583,7.943934e-05,0.66514575,0.0010018466,0.44230017,0.52555627,0.40338367,0.07321736,1.4585583,12.0
1.5103005,0.00013788528,0.7381353,0.0012264284,0.6251981,0.53662515,0.36612406,0.08558955,1.5103005,13.0
1.3610146,0.00015354462,0.5165071,0.0006058779,0.44931155,0.5674815,0.3834864,0.08859565,1.3610146,14.0
1.3819677,0.00014041257,0.5294214,0.0007729345,0.44144964,0.5667845,0.38656545,0.08877507,1.3819677,15.0
1.8999605,0.00010973915,0.6072522,0.0011438573,0.7187812,0.5278956,0.3095907,0.09054503,1.8999605,1.0
1.8487484,9.608284e-05,0.19151199,0.00091497874,0.49559912,0.501023,0.35571668,0.06424758,1.8487484,2.0
1.483528,0.00014209903,0.22142215,0.00045814787,0.5583164,0.55305463,0.40816504,0.07782659,1.483528,3.0
2.0033445,0.00013243391,0.76547056,0.0014774065,0.61518437,0.48879835,0.30500808,0.07567147,2.0033445,4.0
1.3436321,0.00012757548,0.32272008,0.0006332154,0.4733116,0.56548935,0.40625292,0.087473504,1.3436321,5.0
1.7690428,0.00016995189,0.9377902,0.0018316119,0.34652206,0.45371473,0.38482523,0.094903946,1.7690428,6.0
1.8415021,0.0001450942,0.4926511,0.0006821397,0.27826822,0.5097794,0.42026317,0.07102472,1.8415021,7.0
1.5204446,0.00011628289,0.3720959,0.0009451034,0.50302273,0.5090775,0.35753095,0.07511487,1.5204446,8.0
1.5987954,8.7023196e-05,0.53673965,0.0014615429,0.5512066,0.5172015,0.373817,0.07557033,1.5987954,9.0
1.7401136,0.00016501574,0.48735598,0.0006065939,0.4805922,0.5332531,0.28812432,0.07187819,1.7401136,10.0
1.2749063,3.589768e-05,0.7183612,0.0017449349,0.39522672,0.57676214,0.29583788,0.097497545,1.2749063,11.0
1.3335634,0.00014345102,0.73997444,0.0013994274,0.43019542,0.4937916,0.3625482,0.08982193,1.3335634,12.0
1.592553,9.9602126e-05,0.36839876,0.00029096982,0.40972123,0.568625,0.2561302,0.07492229,1.592553,13.0
1.208996,0.00018468827,0.6895924,0.001094033,0.5627692,0.58051413,0.37047008,0.09606414,1.208996,14.0
1.6762987,0.00012612801,0.39431727,0.0005299945,0.28137994,0.54806334,0.36861622,0.07559006,1.6762987,15.0
2.439236,5.7091293e-05,0.77394223,0.00032659486,0.66473216,0.50941235,0.3632158,0.06461434,2.439236,1.0
1.6705327,0.0001320849,0.677541,0.0007299658,0.5305225,0.48709008,0.3309594,0.073952444,1.6705327,2.0
1.227754,0.00015674232,0.3724466,0.001584927,0.6030879,0.48385623,0.44934097,0.09476984,1.227754,3.0
1.6285983,0.000105739986,0.24685283,0.0010994362,0.27774364,0.48139715,0.3447912,0.08475811,1.6285983,4.0
1.8767862,9.247294e-05,0.6504542,0.00048454004,0.7962974,0.5479301,0.42489988,0.09500921,1.8767862,5.0
1.4928211,8.203859e-05,0.40085527,0.0010102299,0.42578852,0.5060614,0.30544996,0.07439396,1.4928211,6.0
1.4306074,0.00010708835,0.5705707,0.0007080338,0.62053674,0.528306,0.37979972,0.08771077,1.4306074,7.0
1.7804215,7.743103e-05,0.6791638,0.00070461025,0.60964626,0.5092062,0.35756582,0.07661843,1.7804215,8.0
1.3844862,5.9224603e-05,0.5469657,0.0015172824,0.3766321,0.5823642,0.34877548,0.08238121,1.3844862,9.0
1.5068835,0.00010574888,0.45896572,0.001393845,0.36517352,0.5547336,0.3350416,0.096688285,1.5068835,10.0
1.3444115,6.6546134e-05,0.5944083,0.0011859442,0.5977736,0.51428676,0.39135712,0.08859307,1.3444115,11.0
1.1980597,8.943818e-05,0.91257316,0.0010856676,0.42061034,0.5766447,0.27070403,0.09397574,1.1980597,12.0
1.5325238,7.369046e-05,0.95199794,0.001445757,0.6380648,0.56327415,0.32825735,0.08938217,1.5325238,13.0
1.4379928,0.000110864916,0.6523598,0.00096172513,0.5438714,0.5159306,0.3392499,0.082393356,1.4379928,14.0
1.2932255,8.438163e-05,0.75588304,0.0013444779,0.53708905,0.5461521,0.32976952,0.08905387,1.2932255,15.0
1.4521478,0.00018685916,0.967047,0.0016564816,0.735827,0.599966,0.39677343,0.09859879,1.4521478,1.0
1.8764666,7.63589e-05,0.37812713,0.00087866356,0.5953415,0.49908784,0.37853932,0.07146007,1.8764666,2.0
1.2043748,0.00011551922,0.29345703,0.0001930633,0.47390622,0.47338548,0.28670606,0.09581854,1.2043748,3.0
2.0199425,0.00012381475,0.27743393,0.00019319178,0.27359527,0.5723257,0.35801542,0.09516665,2.0199425,4.0
1.5229733,0.00013525767,0.6138169,0.0011470849,0.3771403,0.5437752,0.37337494,0.08928201,1.5229733,5.0
1.4710535,0.00011364103,0.37437165,0.0005250906,0.36197445,0.5472082,0.35405844,0.085969485,1.4710535,6.0
1.677333,0.00019456596,0.8301539,0.00083057187,0.35197186,0.58900696,0.35880497,0.093176305,1.677333,7.0
1.509959,7.547956e-05,0.5713326,0.0010432276,0.43989834,0.5602445,0.34507537,0.07148952,1.509959,8.0
1.515282,8.876033e-05,0.47331172,0.0014286747,0.40183097,0.5085701,0.39035666,0.069356844,1.515282,9.0
1.3745371,0.00015357646,0.66774976,0.00089392066,0.4182658,0.563181,0.36309287,0.08737735,1.3745371,10.0
1.5389545,8.963565e-05,0.2403574,0.0014771817,0.6686477,0.59088486,0.30546853,0.0967311,1.5389545,11.0
1.3474709,9.261046e-05,0.3343389,0.0012110571,0.565383,0.5600294,0.33165428,0.08921928,1.3474709,12.0
1.7057557,0.00013645797,0.38095203,0.0015061582,0.46183053,0.5336703,0.3699972,0.06485851,1.7057557,13.0
1.6908578,8.223892e-05,0.43330702,0.0008689166,0.4909178,0.50168383,0.27971286,0.07595887,1.6908578,14.0
2.1908088,0.0001088749,0.4463719,0.0007208683,0.53915,0.5820206,0.38581693,0.055731185,2.1908088,15.0
2.1861026,0.00014021069,0.45715675,0.001959249,0.42404136,0.46361652,0.29791477,0.055394396,2.1861026,1.0
1.7705458,0.0001124864,0.5007026,0.0006517794,0.49535987,0.5009249,0.2976159,0.071548656,1.7705458,2.0
2.2826495,0.00014010891,0.5206974,0.0017273483,0.8290513,0.5345957,0.4198445,0.090826206,2.2826495,3.0
1.8277707,0.00015004915,0.2912265,0.00070636824,0.29742214,0.5699251,0.4384825,0.06792239,1.8277707,4.0
1.4371057,0.00019155988,0.6107424,0.00091538444,0.34833762,0.45299664,0.28012753,0.07417279,1.4371057,5.0
2.6279361,0.00010859276,0.8223088,0.00094388844,0.8654071,0.52014077,0.3992362,0.08766176,2.6279361,6.0
1.4531635,0.00013709944,0.46887517,0.001182329,0.5944447,0.5244661,0.37985942,0.08435566,1.4531635,7.0
1.7990158,3.5486708e-05,0.73629385,0.0009267099,0.31882334,0.46679917,0.28962803,0.058882892,1.7990158,8.0
1.4328831,0.00018227549,0.8142002,0.0019507537,0.4241788,0.48141924,0.40023756,0.089285195,1.4328831,9.0
1.495661,0.00013873429,0.37930384,0.0008265811,0.37064242,0.5529539,0.38476855,0.075922355,1.495661,10.0
1.5492916,0.00011679807,0.43256864,0.00070785114,0.3383522,0.51443833,0.37731153,0.07853673,1.5492916,11.0
1.8886571,0.00017525608,0.62799263,0.001349422,0.49677545,0.54456925,0.39828512,0.05973023,1.8886571,12.0
1.5232418,0.00015063514,0.18129906,0.0009174614,0.5075777,0.5022586,0.4228884,0.07232609,1.5232418,13.0
1.4336106,6.839053e-05,0.7462979,0.0017486272,0.672145,0.5630001,0.43609345,0.0912937,1.4336106,14.0
3.8888774,9.4878655e-05,0.4775202,0.0002730212,0.8843028,0.52500474,0.25634757,0.066210315,3.8888774,15.0
2.0204425,0.00016137646,0.35352662,0.0015194818,0.6252171,0.49903113,0.38992643,0.07056246,2.0204425,1.0
2.693073,0.00012550058,0.62092066,0.00034772579,0.64117914,0.5629777,0.3652138,0.05477497,2.693073,2.0
1.4540417,0.00012938469,0.3711392,0.0013013836,0.37768766,0.5800229,0.32075253,0.09904292,1.4540417,3.0
1.7838063,0.00016897082,0.2776907,0.00018918322,0.393373,0.46955216,0.44401664,0.09364762,1.7838063,4.0
2.1417153,0.0001844337,0.18688244,0.0014338176,0.5788665,0.5254993,0.42780986,0.05972936,2.1417153,5.0
1.7028146,0.00016272637,0.59009784,0.0010886743,0.4429761,0.4992231,0.33977166,0.065298766,1.7028146,6.0
1.7985299,0.00019781695,0.4574621,0.0018549387,0.40788612,0.46634656,0.43833834,0.055934258,1.7985299,7.0
1.5367435,0.00014205105,0.35195524,0.0014602237,0.26247147,0.5468875,0.29908085,0.09182553,1.5367435,8.0
1.7805386,0.00018245747,0.2520765,0.0018480159,0.4247596,0.5894849,0.26084036,0.07038002,1.7805386,9.0
1.9499687,0.000119420874,0.59614754,0.0007818134,0.5590948,0.47011873,0.28167894,0.074393556,1.9499687,10.0
1.6099669,0.00019483021,0.9441787,0.0012587617,0.378687,0.5486536,0.2524234,0.071230575,1.6099669,11.0
1.678554,5.1444633e-05,0.7325848,0.0006294188,0.341579,0.48782074,0.41181654,0.062177435,1.678554,12.0
1.4068799,0.00016426937,0.33468983,0.0015615426,0.421408,0.5564436,0.29183513,0.07866929,1.4068799,13.0
1.2338074,8.294303e-05,0.1568641,0.000118482065,0.59687304,0.4895469,0.4497596,0.09809948,1.2338074,14.0
1.4577419,9.615842e-05,0.20391731,0.0013520486,0.37081933,0.47572476,0.38252944,0.07945944,1.4577419,15.0
1.3201607,0.00015139837,0.2933382,0.00031326988,0.5100367,0.56841445,0.4262364,0.09089409,1.3201607,1.0
1.3813031,0.00013791639,0.67717886,0.0010471679,0.41218862,0.52538174,0.3693465,0.08090077,1.3813031,2.0
1.3686281,0.00013653412,0.5290753,0.00080924894,0.4019656,0.5536319,0.35401112,0.08271253,1.3686281,3.0
1.2846475,0.00010765259,0.58328205,0.0010447905,0.4195827,0.555351,0.32840365,0.08931626,1.2846475,4.0
1.387758,0.00014863735,0.37499544,0.0006289578,0.39214393,0.5258585,0.34906793,0.088317946,1.387758,5.0
1.1878409,0.0001727712,0.8631409,0.0006405678,0.5099576,0.5936921,0.27464175,0.09867261,1.1878409,6.0
1.369236,0.00010654949,0.9294504,0.0011623619,0.49601138,0.5602796,0.27806807,0.08624488,1.369236,7.0
1.2551018,0.0001162003,0.5481495,0.0006739326,0.542192,0.56151325,0.3267996,0.09188852,1.2551018,8.0
1.27042,0.000119241886,0.7394822,0.000985685,0.48324186,0.553236,0.30575496,0.08775219,1.27042,9.0
1.2580067,0.000118915035,0.75108534,0.0008360421,0.5525774,0.54865843,0.28162506,0.097003214,1.2580067,10.0
1.2755301,0.00013092197,0.6130519,0.00073917076,0.49021456,0.54099727,0.33318278,0.08672141,1.2755301,11.0
1.2654165,0.00013729738,0.7496869,0.0005446179,0.4191673,0.56297845,0.3003269,0.08631535,1.2654165,12.0
1.2955887,0.00015823814,0.8493041,0.00047780786,0.42173582,0.56256574,0.32477674,0.088557914,1.2955887,13.0
1.2772938,0.00013044225,0.69204175,0.0009980025,0.45039818,0.53546304,0.3348644,0.085906126,1.2772938,14.0
1.269916,0.00014223054,0.49794108,0.00057605724,0.48749688,0.5586747,0.3662996,0.09044379,1.269916,15.0
1.3113511,0.00012898461,0.4955545,0.0011377261,0.4763997,0.517393,0.33900312,0.083608784,1.3113511,1.0
1.3321495,0.00013916567,0.5870104,0.0008161777,0.39836374,0.5330696,0.32177433,0.08083741,1.3321495,2.0
1.3972461,0.00013361446,0.39266112,0.000672963,0.40619937,0.54268926,0.3565833,0.07730727,1.3972461,3.0
1.3804919,8.176471e-05,0.80952054,0.0001362614,0.5978598,0.5786851,0.4328538,0.084029794,1.3804919,4.0
1.2269052,6.281094e-05,0.18727022,0.0003358292,0.3849077,0.4880332,0.27431205,0.090332136,1.2269052,5.0
1.463381,6.726911e-05,0.6336715,0.00020823316,0.5379874,0.498716,0.31651434,0.08302277,1.463381,6.0
1.6059573,0.000115270384,0.84347594,0.0007806554,0.34713688,0.5167239,0.3996357,0.07715779,1.6059573,7.0
1.2435465,9.543965e-05,0.41362035,0.0005942944,0.42546204,0.5544978,0.2793722,0.08870285,1.2435465,8.0
1.3198075,0.00012536347,0.44444767,0.00063902425,0.42330906,0.540647,0.34349754,0.08384814,1.3198075,9.0
1.2811266,0.00015184603,0.60344285,0.0006025542,0.35334134,0.5584983,0.28525415,0.08588911,1.2811266,10.0
1.3624461,0.00019435256,0.26460817,0.0008333204,0.33823684,0.56436086,0.27656665,0.099748895,1.3624461,11.0
1.2710563,0.0001097943,0.62584347,0.00041998902,0.51388794,0.5491839,0.37027085,0.08790254,1.2710563,12.0
1.2724285,0.00013472959,0.5144246,0.00063285563,0.41444576,0.53396505,0.30947843,0.08612872,1.2724285,13.0
1.3111994,9.62432e-05,0.4459229,0.00092779833,0.4000414,0.54798293,0.2830966,0.082650505,1.3111994,14.0
1.2712647,0.00012613826,0.45252335,0.00057772215,0.4208647,0.5372334,0.3137505,0.086563654,1.2712647,15.0
1.3457727,0.00010737881,0.50271356,0.00066174415,0.44899613,0.54563445,0.29323807,0.08278849,1.3457727,1.0
1.3032808,9.8163866e-05,0.6301967,0.0005807423,0.582076,0.55652785,0.35338846,0.09067374,1.3032808,2.0
1.3505783,9.942952e-05,0.51384777,0.00086055964,0.47422192,0.52303004,0.29825288,0.08409057,1.3505783,3.0
1.3166729,0.00012924448,0.57087475,0.0009969294,0.51819223,0.52437335,0.3440387,0.085450396,1.3166729,4.0
1.2678608,9.207255e-05,0.51806545,0.0007818636,0.41292647,0.55517876,0.31256545,0.08789697,1.2678608,5.0
1.4935794,6.5065105e-05,0.7362261,0.001880794,0.5992195,0.45173505,0.3298688,0.08846074,1.4935794,6.0
1.1846664,0.00012219851,0.3886331,0.0019441113,0.43915623,0.535721,0.27349514,0.09626375,1.1846664,7.0
1.2773935,7.856979e-05,0.46027434,0.0014586345,0.49400064,0.5254706,0.3780732,0.0866808,1.2773935,8.0
1.4559708,0.0001169205,0.38695863,0.0013457309,0.44669408,0.548699,0.31253025,0.07651916,1.4559708,9.0
1.4344631,0.00013494807,0.28884724,0.00031664787,0.32549283,0.5814186,0.3098101,0.089483865,1.4344631,10.0
1.2417669,8.308828e-05,0.981205,0.0011377208,0.41049486,0.5958433,0.291434,0.09433738,1.2417669,11.0
1.2762126,0.00010836649,0.6657139,0.0019221231,0.3168025,0.5091989,0.2598912,0.09831226,1.2762126,12.0
1.7130307,0.0001294102,0.5399359,0.0014067461,0.51683706,0.5638578,0.2902855,0.07580249,1.7130307,13.0
1.2273662,9.888605e-05,0.64377725,0.0009711538,0.5166012,0.5427613,0.32905346,0.09230342,1.2273662,14.0
1.257738,4.8103422e-05,0.5134744,0.0013860228,0.40673015,0.45905513,0.30529687,0.08655885,1.257738,15.0
1.5062785,0.000120789606,0.6380314,0.0012917499,0.33998555,0.49296704,0.32521555,0.06857864,1.5062785,1.0
1.356314,0.00011503824,0.49882126,0.0010145018,0.3981996,0.5133008,0.33323765,0.07907146,1.356314,2.0
1.580543,3.202474e-05,0.3012144,0.001127538,0.740621,0.45214483,0.41157395,0.09901803,1.580543,3.0
1.3553315,9.815267e-05,0.3420901,0.0004515516,0.5178979,0.53479666,0.33780363,0.083955675,1.3553315,4.0
1.3774977,6.2430925e-05,0.41222742,0.0008749743,0.57340145,0.55470294,0.3128993,0.09034112,1.3774977,5.0
1.4483722,0.00012494631,0.5332174,0.00071163714,0.38282463,0.5394651,0.33609393,0.072757065,1.4483722,6.0
1.4524692,0.00013648435,0.21084476,0.00068719295,0.4004236,0.48196065,0.37388214,0.09078922,1.4524692,7.0
1.3057026,6.150659e-05,0.32160935,0.000838238,0.6163418,0.5002966,0.37518197,0.09395878,1.3057026,8.0
1.3248491,0.000100193596,0.45956203,0.0007050108,0.44183353,0.5360764,0.3285089,0.08177545,1.3248491,9.0
1.7433603,9.4514086e-05,0.7310271,0.0016445202,0.5114297,0.50779384,0.31547397,0.07213183,1.7433603,10.0
1.3018296,0.00011811941,0.427362,0.00090748107,0.44064662,0.5120108,0.33566824,0.08350184,1.3018296,11.0
1.2655419,0.00013422874,0.3250545,0.0008084493,0.47166696,0.5159513,0.3581342,0.09030167,1.2655419,12.0
1.2257937,0.00016238676,0.4426661,0.0012075789,0.48331085,0.56658167,0.3347335,0.09551788,1.2257937,13.0
1.2912351,0.00010829009,0.46245134,0.0008932441,0.42982212,0.5230908,0.33063093,0.084614486,1.2912351,14.0
1.2799213,0.00011454116,0.35350478,0.0006741619,0.4769315,0.55534714,0.3668603,0.088929,1.2799213,15.0
1.3631563,0.00012571835,0.4856658,0.0013823416,0.42156428,0.5273958,0.3607529,0.07923127,1.3631563,1.0
1.2986491,0.00012882141,0.93237215,0.001763292,0.47974718,0.5456055,0.3882559,0.09112009,1.2986491,2.0
1.3903419,0.00013166745,0.60307026,0.0009878693,0.41183794,0.5483169,0.35106456,0.09287864,1.3903419,3.0
1.2974052,0.00011902632,0.6470214,0.0013434639,0.48229128,0.5214327,0.34931007,0.08437618,1.2974052,4.0
1.2575289,0.00018012655,0.5634246,0.0010887185,0.61524284,0.5077469,0.40328586,0.094272666,1.2575289,5.0
1.2959253,0.00013296041,0.57536006,0.0011547304,0.46098432,0.5373818,0.36804813,0.09065231,1.2959253,6.0
1.3652735,0.00011681487,0.42024395,0.000997907,0.4341661,0.4947241,0.3882341,0.08663579,1.3652735,7.0
1.7621411,0.00015364356,0.27671465,0.0015559007,0.68908244,0.5202867,0.38182473,0.08659842,1.7621411,8.0
1.3765614,0.00014360815,0.38200837,0.0013678179,0.59916645,0.52044564,0.38394776,0.08800767,1.3765614,9.0
1.2955123,8.084624e-05,0.6895207,0.0012356166,0.5265941,0.58866954,0.34251282,0.08707386,1.2955123,10.0
1.2616571,0.00013521375,0.47968948,0.0013679623,0.53895336,0.5243583,0.37416494,0.08923297,1.2616571,11.0
1.3232142,0.00014374104,0.8079247,0.0016162123,0.65932554,0.5837582,0.3637572,0.09756556,1.3232142,12.0
1.3045287,0.00010886549,0.51133424,0.0012847821,0.4537438,0.51339644,0.37351814,0.08653212,1.3045287,13.0
1.283595,0.00014120211,0.43086806,0.0012696353,0.51026046,0.54197073,0.39619067,0.08656652,1.283595,14.0
1.2157543,0.00016226074,0.6093301,0.0013063956,0.59927946,0.54085016,0.40098628,0.09638974,1.2157543,15.0
1.3169237,0.00012448324,0.59356433,0.0013329937,0.5977263,0.53471047,0.37262002,0.09083582,1.3169237,1.0
1.338791,0.00014960411,0.5365745,0.0016049943,0.41213772,0.5476047,0.32260305,0.09817336,1.338791,2.0
1.3889625,0.00010096897,0.55782044,0.00080284144,0.53522867,0.4961229,0.44744822,0.07936518,1.3889625,3.0
1.3753539,0.00013095002,0.7551484,0.0016305912,0.46392283,0.49834234,0.37909484,0.09851507,1.3753539,4.0
1.6151263,0.00015202849,0.74392396,0.00035321384,0.7640691,0.5870624,0.39733443,0.09725703,1.6151263,5.0
1.3712168,0.00012928703,0.5814681,0.0008004175,0.49566928,0.55782676,0.38094428,0.0795752,1.3712168,6.0
1.2430987,9.402703e-05,0.3526604,0.0007195568,0.45832193,0.58853084,0.26454362,0.09206708,1.2430987,7.0
1.3323088,0.00013828867,0.41608056,0.0012843761,0.35946375,0.5420888,0.3090432,0.091049165,1.3323088,8.0
1.3259251,0.00013630334,0.6511553,0.0007308637,0.62702227,0.557223,0.37348908,0.09252051,1.3259251,9.0
1.261181,0.00012987125,0.6307482,0.0013832512,0.46333528,0.52228117,0.34733453,0.09399353,1.261181,10.0
1.2845373,0.00013034798,0.54707175,0.0009741792,0.48169297,0.5510321,0.34998322,0.085525185,1.2845373,11.0
1.3038542,0.00011714094,0.522106,0.000991896,0.5123545,0.5245689,0.3876553,0.0846381,1.3038542,12.0
1.2433653,0.0001328794,0.48306546,0.0011884731,0.4423198,0.54022163,0.32311067,0.09123431,1.2433653,13.0
1.2388297,0.00011765866,0.4009198,0.0015850218,0.37055734,0.51462835,0.28647333,0.08995092,1.2388297,14.0
1.2419817,8.820875e-05,0.42723048,0.0015093414,0.5010518,0.5132242,0.27468678,0.09549244,1.2419817,15.0
1.463437,0.00015572507,0.7408256,0.00045071114,0.4530722,0.4646114,0.40634423,0.07306405,1.463437,1.0
1.380098,9.477783e-05,0.5787204,0.0012178158,0.4818369,0.52508914,0.35810477,0.07928108,1.380098,2.0
