behavioral_id,candidate_id,P0,Hs,D,r,phi_soil_top,phi_weathered_top,phi_fresh,objective_value,mean_training_rmse_s,mean_training_normalized_rmse,n_picks,n_failed_lines,status,message,soil_exceeds_rd_depth_fraction,mean_H_soil_m,mean_H_weathered_m,mean_D_fresh_m,max_H_soil_m,max_H_weathered_m,max_D_fresh_m,mean_H_m_m,max_H_m_m,mean_H_w_m,max_H_w_m,mean_D_f_m,max_D_f_m,mean_h_weathered,max_h_weathered,mean_d_fresh,max_d_fresh,mean_z_s_relief,max_z_s_relief,mean_Zs_m,max_Zs_m,mean_z_b_relief,max_z_b_relief,mean_Zb_m,max_Zb_m,mean_D_fresh_raw_m,max_D_fresh_raw_m,mean_D_fresh_geometric_m,max_D_fresh_geometric_m,min_Vp_m_per_s_soil,mean_Vp_m_per_s_soil,max_Vp_m_per_s_soil,min_phi_soil,mean_phi_soil,max_phi_soil,min_Vp_m_per_s_weathered,mean_Vp_m_per_s_weathered,max_Vp_m_per_s_weathered,min_phi_weathered,mean_phi_weathered,max_phi_weathered,min_Vp_m_per_s_fresh,mean_Vp_m_per_s_fresh,max_Vp_m_per_s_fresh,min_phi_fresh,mean_phi_fresh,max_phi_fresh,TL1_rmse_s,TL1_normalized_rmse,TL1_n_picks,TL2_rmse_s,TL2_normalized_rmse,TL2_n_picks,TL3_rmse_s,TL3_normalized_rmse,TL3_n_picks,TL4_rmse_s,TL4_normalized_rmse,TL4_n_picks,TL5_rmse_s,TL5_normalized_rmse,TL5_n_picks
41,1408,0.00013208918818222263,0.6547570350167968,0.00111384341472183,0.6035422662103581,0.5375446085546146,0.3762081682058469,0.09889995214747233,1.2064618651917238,0.005118584196720229,1.2064618651917238,5269,0,ok,,0.1438718842825778,1.7731791711760838,5.369306561302317,7.142485732478401,3.3601535191062535,34.91258877281888,36.78347126333542,1.7731791711760838,3.3601535191062535,5.369306561302317,34.91258877281888,7.142485732478401,36.78347126333542,5.369306561302317,34.91258877281888,7.142485732478401,36.78347126333542,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.80581733728002,55.99683828374106,10.80581733728002,55.99683828374106,7.098177034364815,36.78347126333542,7.098177034364815,36.78347126333542,351.239140560752,397.4478264717921,525.5192340361201,0.37621197268907947,0.4874969781536147,0.5375446085546146,500.7662791641355,1451.080238050467,3160.6790156012794,0.0989010427734226,0.24300572819581154,0.3762077499846966,3160.7006174346557,3160.700617434653,3160.7006174346557,0.09889995214747233,0.0988999521474725,0.09889995214747233,0.005486120929002711,1.2930911037690864,1349.0,0.0066120688738635506,1.5584795794604718,992.0,0.004290999393535822,1.011398256412181,976.0,0.005070230692431392,1.1950648349328008,976.0,0.004133501094767671,0.9742755513840794,976.0
42,148,3.6260408549065314e-05,0.4116243950418282,0.00017511963976641668,0.5571271735961463,0.581128609629644,0.33091101728158256,0.09957341455221057,1.2065410066357054,0.0051189199654305025,1.2065410066357054,5269,0,ok,,0.12294976107451892,1.7655797815658636,6.189752156752879,7.955331938318743,2.2410935221139328,39.198867680480404,41.089877923738214,1.7655797815658636,2.2410935221139328,6.189752156752879,39.198867680480404,7.955331938318743,41.089877923738214,6.189752156752879,39.198867680480404,7.955331938318743,41.089877923738214,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.974801780355799,51.69043162333827,9.974801780355799,51.69043162333827,7.929192591289038,41.089877923738214,7.929192591289038,41.089877923738214,340.0402102670466,383.48301790945374,552.3940416297418,0.33099919608892375,0.5159723794029036,0.581128609629644,539.6604480142832,1504.8200919282572,3150.1733888408885,0.09958638530356029,0.22145453272103693,0.33089248103713237,3150.4408859797254,3150.4408859797227,3150.4408859797254,0.09957341455221057,0.09957341455221065,0.09957341455221057,0.0055329884371229715,1.304137881372137,1349.0,0.006528137860515426,1.5386968498970326,992.0,0.004282633075721402,1.009426296392135,976.0,0.005084532692321718,1.198435848635127,976.0,0.004166307761470995,0.9820081568820952,976.0
43,1202,0.0001423690399667594,0.2869652240075877,0.0006739779226668293,0.44971440028448695,0.5825098133279902,0.29066655662984014,0.09779531667015307,1.207715931100374,0.005123904747768597,1.207715931100374,5269,0,ok,,0.10047785096215937,1.7491043648247622,8.118376545231786,9.867480910056548,2.9377857089443125,49.198737365062975,51.05566828090392,1.7491043648247622,2.9377857089443125,8.118376545231786,49.198737365062975,9.867480910056548,51.05566828090392,8.118376545231786,49.198737365062975,9.867480910056548,51.05566828090392,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.051684091541086,41.72464126617256,8.051684091541086,41.72464126617256,9.852310280103747,51.05566828090392,9.852310280103747,51.05566828090392,339.70668175212893,394.38776729804533,582.4601169180937,0.29067252054623804,0.49830498704201365,0.5825098133279902,594.1038376710252,1614.3420179475395,3177.678239576144,0.09779547238895936,0.19728584343430045,0.2906658902985952,3177.6816609773286,3177.6816609773273,3177.6816609773286,0.09779531667015307,0.0977953166701529,0.09779531667015307,0.00556359056414546,1.3113508718842481,1349.0,0.0064304944157292385,1.5156820692481237,992.0,0.004381283864662198,1.0326785103352816,976.0,0.004920166142758773,1.159694281369729,976.0,0.004323988751547317,1.0191739226644874,976.0
44,584,0.00014784965712886985,0.7877220456863633,0.001165305196242718,0.5854909279654763,0.5417484929503613,0.3964792622403469,0.0966015025220288,1.2077616379600395,0.005124098665551096,1.2077616379600395,5269,0,ok,,0.1407723104739765,1.8021228867404318,5.661289309626835,7.463412196367266,3.4187229456964223,36.555961947844,38.45828001343453,1.8021228867404318,3.4187229456964223,5.661289309626835,36.555961947844,7.463412196367266,38.45828001343453,5.661289309626835,36.555961947844,7.463412196367266,38.45828001343453,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.482626278943,54.32202953364195,10.482626278943,54.32202953364195,7.421368092701836,38.45828001343453,7.421368092701836,38.45828001343453,350.17015663659026,396.15643926373934,515.2716981985052,0.396483222112433,0.49505423130290677,0.5417484929503613,488.4319619044925,1436.9078107779742,3196.2437480291055,0.09660178757189442,0.25172944399322444,0.39646893991582427,3196.2493920581837,3196.2493920581783,3196.2493920581837,0.0966015025220288,0.0966015025220289,0.0966015025220288,0.0055240880662163734,1.3020400438310933,1349.0,0.006543791119672897,1.5423863584630055,992.0,0.0042863507170823505,1.0103025528642502,976.0,0.005061664192444228,1.193045691522148,976.0,0.00420459923233963,0.9910335431197015,976.0
45,1504,9.09306741902415e-05,0.8386308117760483,0.0005584609429116478,0.5428790894663791,0.5239920112944705,0.352446342637161,0.09899095110290743,1.2078989362576789,0.005124681172894933,1.2078989362576789,5269,0,ok,,0.1239829523440527,1.8009688712948426,6.411566300890614,8.212535172185456,2.839447211781463,40.492469914490876,42.411819579750805,1.8009688712948426,2.839447211781463,6.411566300890614,40.492469914490876,8.212535172185456,42.411819579750805,6.411566300890614,40.492469914490876,8.212535172185456,42.411819579750805,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.719704162289725,50.36848996732568,9.719704162289725,50.36848996732568,8.184290209355112,42.411819579750805,8.184290209355112,42.411819579750805,354.8068381033527,401.1871585541392,538.9104818393406,0.352447487136043,0.4727427522343232,0.5239920112944705,518.8441906444598,1483.5341761033528,3159.160687398676,0.09899834364417381,0.23109269602721316,0.3524444733947052,3159.3102102802586,3159.310210280258,3159.3102102802586,0.09899095110290743,0.09899095110290727,0.09899095110290743,0.005575898959016066,1.3142519883770907,1349.0,0.006429752765483986,1.5155072606088944,992.0,0.004386540596613117,1.0339175339384064,976.0,0.0049102340372529345,1.1573532616515163,976.0,0.004320979506108557,1.0184646367124865,976.0
46,1591,0.0001043003473635046,0.6089209028411277,0.0008612423313321892,0.5074132214209236,0.5377373219689201,0.304743979620801,0.09508069857514603,1.207946820958877,0.005124884330476524,1.207946820958877,5269,0,ok,,0.11158465710964742,1.7669529736283993,7.0753714051571,8.842324378785499,3.1398601307232163,43.83091271302359,45.70235379536393,1.7669529736283993,3.1398601307232163,7.0753714051571,43.83091271302359,8.842324378785499,45.70235379536393,7.0753714051571,43.83091271302359,8.842324378785499,45.70235379536393,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.084723460418392,47.07795575171255,9.084723460418392,47.07795575171255,8.819270911226445,45.70235379536393,8.819270911226445,45.70235379536393,351.1897518304577,404.8348651960414,571.2305831647158,0.30474777762172517,0.46788364050729464,0.5377373219689201,572.235802631997,1593.3027741106118,3220.1359615919578,0.09508511495970431,0.2034741103870659,0.30473878055966097,3220.232424380203,3220.2324243802004,3220.232424380203,0.09508069857514603,0.0950806985751461,0.09508069857514603,0.0055098754042042005,1.2986900872685863,1349.0,0.0066247577698669525,1.5614703809303976,992.0,0.00419625959879864,0.9890678726432198,976.0,0.005186733411543649,1.2225247891697837,976.0,0.004106795467969182,0.9679809747823966,976.0
47,1562,0.0001165519124669708,0.5405587782425472,0.0013150678078313464,0.3961802462216884,0.5301844034056206,0.27244653622391335,0.09730994672388876,1.2080144300855522,0.0051251711717081785,1.2080144300855522,5269,0,ok,,0.09518274570579878,1.7472034569152965,9.077454105381818,10.824657562297116,3.490759790540376,54.187303437328765,56.02258366619125,1.7472034569152965,3.490759790540376,9.077454105381818,54.187303437328765,10.824657562297116,56.02258366619125,9.077454105381818,54.187303437328765,10.824657562297116,56.02258366619125,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,7.093208898509974,36.75772588088523,7.093208898509974,36.75772588088523,10.81078547313486,56.02258366619125,10.81078547313486,56.02258366619125,353.1534126274373,414.0594691949068,598.3923238141557,0.27245532554395463,0.4502140833625214,0.5301844034056206,628.1909929336979,1669.9174043477497,3185.180692383994,0.0973109533895794,0.18674375467692877,0.2724350566511973,3185.203548905522,3185.20354890552,3185.203548905522,0.09730994672388876,0.09730994672388889,0.09730994672388876,0.005568983277714761,1.3126219466621982,1349.0,0.006384248943676894,1.5047819069523283,992.0,0.004416375010325341,1.0409495726879523,976.0,0.004912251244530677,1.1578287219665666,976.0,0.0043439973822932175,1.0238900021587152,976.0
48,1134,8.746397949195454e-05,0.45440873109059543,0.0014427205629524483,0.4734552323518716,0.5730115888053012,0.3106679510943987,0.09374980819041767,1.2082229409800906,0.005126055808513054,1.2082229409800906,5269,0,ok,,0.10590210512721167,1.7315672260476214,7.716343934151096,9.447911160198716,3.5647596345473866,47.039287248108145,48.852986532786815,1.7315672260476214,3.5647596345473866,7.716343934151096,47.039287248108145,9.447911160198716,48.852986532786815,7.716343934151096,47.039287248108145,9.447911160198716,48.852986532786815,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.476739815253707,43.92732301428967,8.476739815253707,43.92732301428967,9.427254556391128,48.852986532786815,9.427254556391128,48.852986532786815,342.042132970451,398.9037901073834,566.7462761118129,0.3106808269115307,0.49149807978276144,0.5730115888053012,563.9742035357998,1597.217822337672,3241.1948416878436,0.09376507688585387,0.204785287306347,0.3106670139565262,3241.5283125154524,3241.528312515451,3241.5283125154524,0.09374980819041767,0.09374980819041773,0.09374980819041767,0.005495827782731115,1.2953790311341997,1349.0,0.006544207487206694,1.5424844972318765,992.0,0.00425475861111592,1.002856222077308,976.0,0.005151721444327223,1.2142723893559781,976.0,0.004183763717184321,0.9861225651010901,976.0
49,1511,0.00011056215108957914,0.7571282591040587,0.0009466060923072298,0.5528616379066886,0.5161137382547776,0.34569829520425777,0.0957741664834148,1.208295429182221,0.00512636334990875,1.208295429182221,5269,0,ok,,0.12811571742218777,1.7870416478220044,6.250492022679632,8.037533670501636,3.231584043382905,39.593959939023726,41.4856356453902,1.7870416478220044,3.231584043382905,6.250492022679632,39.593959939023726,8.037533670501636,41.4856356453902,6.250492022679632,39.593959939023726,8.037533670501636,41.4856356453902,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.898431653379697,51.29467390168629,9.898431653379697,51.29467390168629,8.005562718265137,41.4856356453902,8.005562718265137,41.4856356453902,356.9684035866476,405.8047041467154,543.0050257271189,0.34570372084602574,0.4633647271475203,0.5161137382547776,524.8615303793144,1513.8569977789573,3209.111089813372,0.09578086916676526,0.22515142604114258,0.34569139448244796,3209.250297547548,3209.25029754755,3209.250297547548,0.0957741664834148,0.09577416648341476,0.0957741664834148,0.005526443894638903,1.3025953179153873,1349.0,0.0066024317202225185,1.556208080563502,992.0,0.00421761568231883,0.9941015498021243,976.0,0.005132029636286705,1.2096309856895535,976.0,0.004153295816076789,0.9789412119405378,976.0
50,277,0.00010321464049208394,0.90854195641859,0.0007917280486707018,0.567609884806032,0.482211051718071,0.3516785778961356,0.09626084197367316,1.2086452692737377,0.005127847595715005,1.2086452692737377,5269,0,ok,,0.1331525248611649,1.81074770274112,5.966289122403866,7.777036825144984,3.1050740634556036,38.19402425268351,40.11728873279241,1.81074770274112,3.1050740634556036,5.966289122403866,38.19402425268351,7.777036825144984,40.11728873279241,5.966289122403866,38.19402425268351,7.777036825144984,40.11728873279241,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.16248418285717,52.663020814284074,10.16248418285717,52.663020814284074,7.7415101887876645,40.11728873279241,7.7415101887876645,40.11728873279241,367.0553860652508,413.82294107833536,539.3698495448832,0.35167966477424084,0.44108139013510683,0.482211051718071,519.5668995939849,1497.5658814187962,3201.533407187801,0.09626355761051975,0.2289866033073253,0.3516633767896429,3201.589315462399,3201.5893154623936,3201.589315462399,0.09626084197367316,0.09626084197367323,0.09626084197367316,0.005549040337995927,1.3079213506915373,1349.0,0.006632501455516242,1.5632955851417272,992.0,0.004206675728160784,0.9915229778784495,976.0,0.005104142788883345,1.2030579927212766,976.0,0.004146877668018723,0.9774284399356986,976.0
51,1231,0.00011492825310383559,0.5662677501472053,0.0016609173625071836,0.40781167923691386,0.5149069811069915,0.28429964837472854,0.09589564841668344,1.2089219535471414,0.005129021467670832,1.2089219535471414,5269,0,ok,,0.09699083042748288,1.7396207710550446,8.878808853146424,10.618429624201468,3.6973907335605527,53.126752525097956,54.943415710562554,1.7396207710550446,3.6973907335605527,8.878808853146424,53.126752525097956,10.618429624201468,54.943415710562554,8.878808853146424,53.126752525097956,10.618429624201468,54.943415710562554,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,7.301458009748735,37.83689383651393,7.301458009748735,37.83689383651393,10.602536361896101,54.943415710562554,10.602536361896101,54.943415710562554,357.3053382606296,417.0880304565199,587.8461726234317,0.284300992264812,0.4418531224486874,0.5149069811069915,605.2082975283662,1650.9948168235314,3207.3059732754555,0.09589691885191698,0.19184001080179475,0.2842979461360958,3207.3344320873575,3207.3344320873553,3207.3344320873575,0.09589564841668344,0.09589564841668334,0.09589564841668344,0.005554966448884182,1.3093181484232534,1349.0,0.006405210378487223,1.5097225645182561,992.0,0.0043867891225790635,1.033976112070347,976.0,0.004978287390484518,1.173393590835695,976.0,0.004319853997919174,1.0181993518881554,976.0
52,1666,9.655008030773043e-05,0.34789315801802045,0.0007862562190687522,0.5632783070924163,0.49280981862357887,0.3889780568930544,0.09883168329504234,1.2089226237851147,0.005129024311249728,1.2089226237851147,5269,0,ok,,0.12734082397003746,1.746819052890636,6.102766090799618,7.849585143690255,3.0551751089099484,38.66833913310058,40.51917385388889,1.746819052890636,3.0551751089099484,6.102766090799618,38.66833913310058,7.849585143690255,40.51917385388889,6.102766090799618,38.66833913310058,7.849585143690255,40.51917385388889,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.084931639852252,52.2611356931876,10.084931639852252,52.2611356931876,7.819062731792583,40.51917385388889,7.819062731792583,40.51917385388889,363.759638513276,402.46772848878777,518.9431847827094,0.38898266135198395,0.4624805001218399,0.49280981862357887,492.71194763249446,1433.0532018928568,3161.726300794348,0.09883261459662596,0.24971699755410348,0.38897251516496606,3161.744566582281,3161.744566582278,3161.744566582281,0.09883168329504234,0.09883168329504242,0.09883168329504234,0.005577999028550428,1.3147469795133275,1349.0,0.006448768351112946,1.5199892771243848,992.0,0.004384684032586652,1.0334799376007995,976.0,0.004965565826678994,1.1703950894909674,976.0,0.004268104317319617,1.0060018351960938,976.0
53,628,0.00018468826591236048,0.6895924114515064,0.0010940329900269157,0.5627691794720335,0.5805141342622566,0.3704700877729104,0.09606414435156091,1.2089960339823331,0.005129335764339297,1.2089960339823331,5269,0,ok,,0.13224848250032287,1.796631968386951,6.067174939442266,7.863806907829217,3.358665523117397,38.66821112501626,40.56641087210697,1.796631968386951,3.358665523117397,6.067174939442266,38.66821112501626,7.863806907829217,40.56641087210697,6.067174939442266,38.66821112501626,7.863806907829217,40.56641087210697,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.07581622180247,52.21389867496951,10.07581622180247,52.21389867496951,7.8281781498423655,40.56641087210697,7.8281781498423655,40.56641087210697,340.1892516374886,391.06937103881086,528.6009370627514,0.3704806654242385,0.5138922707642154,0.5805141342622566,504.759081643676,1474.6132195144053,3204.628687553819,0.09606672692757995,0.2379810785406896,0.3704650524297655,3204.6810455890163,3204.681045589019,3204.6810455890163,0.09606414435156091,0.09606414435156085,0.09606414435156091,0.0055267157175352055,1.3026593871864733,1349.0,0.006530145935176752,1.5391701576337502,992.0,0.004277924227568667,1.0083164102386757,976.0,0.005081414202008162,1.1977008134192002,976.0,0.0042304787394076985,0.997133401433567,976.0
54,1491,0.00014125388191132913,0.6657409058886099,0.0013507503507318532,0.5042024814280186,0.5324272643591901,0.3332509717122027,0.09807501964325771,1.2092988489333885,0.005130620499371311,1.2092988489333885,5269,0,ok,,0.11352189074002325,1.770718400450657,7.131523955461144,8.902242355911799,3.5286389059324463,44.139148368266035,46.000247245780834,1.770718400450657,3.5286389059324463,7.131523955461144,44.139148368266035,8.902242355911799,46.000247245780834,7.131523955461144,44.139148368266035,8.902242355911799,46.000247245780834,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.027238389656604,46.78006230129565,9.027238389656604,46.78006230129565,8.876755981988232,46.000247245780834,8.876755981988232,46.000247245780834,352.56426839722684,405.3355061030152,550.9483716955879,0.3332586232012927,0.4694608611261106,0.5324272643591901,537.0988390307735,1535.1412811547573,3173.336543677281,0.09807633698317142,0.2187343940352091,0.3332458013001213,3173.3638767269854,3173.3638767269854,3173.3638767269854,0.09807501964325771,0.09807501964325754,0.09807501964325771,0.00555140436976279,1.3084785583226337,1349.0,0.006409109078906646,1.510641497019719,992.0,0.004414902239948434,1.0406024373810718,976.0,0.004975784694614468,1.1728036997620417,976.0,0.004301902113624216,1.0139680521814751,976.0
55,1524,0.0001538137227781039,0.4758241193870728,0.001378631138680551,0.5387861594290149,0.5538458687728298,0.31607330338608813,0.09662697226577634,1.2106354215591595,0.005136291096774698,1.2106354215591595,5269,0,ok,,0.12127082526152654,1.7419793229731244,6.545245399239486,8.287224722212612,3.5301369025300495,40.96414267574462,42.791562895571985,1.7419793229731244,3.5301369025300495,6.545245399239486,40.96414267574462,8.287224722212612,42.791562895571985,6.545245399239486,40.96414267574462,8.287224722212612,42.791562895571985,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.646424365937218,49.9887466515045,9.646424365937218,49.9887466515045,8.257570005707617,42.791562895571985,8.257570005707617,42.791562895571985,347.06308878213014,402.19275929522126,562.7808729111518,0.3160914590132502,0.4799460257734314,0.5538458687728298,556.9603543945542,1570.365406010468,3195.8282106485185,0.09662803487368163,0.2094344000829177,0.316065001915017,3195.8508929448535,3195.8508929448485,3195.8508929448535,0.09662697226577634,0.09662697226577616,0.09662697226577634,0.0054876269486848475,1.293446076012366,1349.0,0.0066566733003559295,1.5689929436083712,992.0,0.004235376528914665,0.9982878214913005,976.0,0.005190138625670056,1.2233274058365085,976.0,0.004111640080247988,0.9691228608472509,976.0
56,1064,0.00014697200008126436,0.5962384367275242,0.0015964547217822216,0.376621415772767,0.4783476329410805,0.27147325418807744,0.09594309949716932,1.21082323594812,0.005137087925742928,1.21082323594812,5269,0,ok,,0.09337466098411469,1.7526877684692008,9.422010049534556,11.174697818003759,3.668936038963287,56.00383456549397,57.83725800962097,1.7526877684692008,3.668936038963287,9.422010049534556,56.00383456549397,11.174697818003759,57.83725800962097,9.422010049534556,56.00383456549397,11.174697818003759,57.83725800962097,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,6.743027708236529,34.94305153745552,6.743027708236529,34.94305153745552,11.160966663408306,57.83725800962097,11.160966663408306,57.83725800962097,368.29057800072013,428.67261105171906,599.2986570719121,0.2714776287125547,0.41268192336378623,0.4783476329410805,630.1316208830125,1680.983104536382,3206.5461378298482,0.09594487351592076,0.18536357943966789,0.2714716831675936,3206.5867358167293,3206.58673581673,3206.5867358167293,0.09594309949716932,0.09594309949716955,0.09594309949716932,0.0055870636338211845,1.316883527465238,1349.0,0.006382106077531319,1.5042768285580914,992.0,0.004407442951726004,1.0388442662861035,976.0,0.00495444829130308,1.167774661272837,976.0,0.004354378674333055,1.0263368961583308,976.0
57,1466,0.00011374306450523625,0.6762987090787523,0.0010689392185435896,0.49180125469978997,0.563161488292834,0.2926831608193067,0.09418308182387457,1.2110050508154875,0.005137859300896744,1.2110050508154875,5269,0,ok,,0.10977657238796332,1.7724019255547239,7.348826372491748,9.121228298046471,3.3245044261623202,45.27949905542117,47.150836900389365,1.7724019255547239,3.3245044261623202,7.348826372491748,45.27949905542117,9.121228298046471,47.150836900389365,7.348826372491748,45.27949905542117,9.121228298046471,47.150836900389365,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.805206896112908,45.62947264668712,8.805206896112908,45.62947264668712,9.098787475531928,47.150836900389365,9.098787475531928,47.150836900389365,344.5698304541691,403.2486383425087,580.8027333584417,0.29268457501532513,0.4796473313025773,0.563161488292834,590.7488414609074,1628.0607744423648,3234.4089212126505,0.09419001227559648,0.19634423211224505,0.29268286705316854,3234.5635593863653,3234.56355938636,3234.5635593863653,0.09418308182387457,0.09418308182387475,0.09418308182387457,0.00550486590234328,1.2975093363565122,1349.0,0.006657234937483878,1.5691253227489508,992.0,0.004191033162860484,0.9878359898787841,976.0,0.005224568827928171,1.2314426823346207,976.0,0.004111593673867908,0.9691119227585694,976.0
58,991,0.00011529464151953134,0.4682681965593065,0.00027225137963477635,0.5771184649483109,0.5744038963467573,0.37869130727048045,0.09955763235688317,1.211118874943719,0.005138342215774356,1.211118874943719,5269,0,ok,,0.13044039777863878,1.7712365022207188,5.83105585606243,7.602292358283149,2.410830750015005,37.34057301080419,39.235079723838595,1.7712365022207188,2.410830750015005,5.83105585606243,37.34057301080419,7.602292358283149,39.235079723838595,5.83105585606243,37.34057301080419,7.602292358283149,39.235079723838595,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.332725748206865,53.54522982323789,10.332725748206865,53.54522982323789,7.57126862343797,39.235079723838595,7.57126862343797,39.235079723838595,341.6936132267826,381.9612191468198,524.155204724937,0.3787353238905926,0.5219099584026972,0.5744038963467573,499.1152793337122,1429.8820902436094,3150.51836530873,0.09956587106743336,0.2467867213408556,0.37869104707507084,3150.6805153483306,3150.6805153483297,3150.6805153483306,0.09955763235688317,0.09955763235688297,0.09955763235688317,0.005611927616713759,1.3227440244354531,1349.0,0.006480136957251029,1.5273829284965879,992.0,0.004371136674699696,1.0302867947244572,976.0,0.004942501942327396,1.1649588798157946,976.0,0.004286007887879896,1.0102217472463022,976.0
59,1429,7.257022857108986e-05,0.43403383751569946,0.0003005291698775668,0.4931153541500176,0.5351255033978422,0.31904681785822864,0.09712513003392698,1.2113385243116899,0.005139274109119809,1.2113385243116899,5269,0,ok,,0.10719359421412888,1.7646304528948107,7.3285820570852005,9.093212509980011,2.451380585170381,45.142746835044804,47.028914346621605,1.7646304528948107,2.451380585170381,7.3285820570852005,45.142746835044804,9.093212509980011,47.028914346621605,7.3285820570852005,45.142746835044804,9.093212509980011,47.028914346621605,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.828734525273566,45.75139520045488,8.828734525273566,45.75139520045488,9.07525984637127,47.028914346621605,9.07525984637127,47.028914346621605,351.8622757795917,396.8024170016603,560.6360183318565,0.31907525957880467,0.4768841729511343,0.5351255033978422,553.254295405619,1547.0199091364104,3187.80860334739,0.09713780744650849,0.21287253547958523,0.3190383232209585,3188.077475967329,3188.0774759673295,3188.077475967329,0.09712513003392698,0.09712513003392688,0.09712513003392698,0.0056099637790092225,1.3222811434494441,1349.0,0.006462500581771081,1.52322599493078,992.0,0.004338103166608655,1.022500722198605,976.0,0.0049857831483972135,1.1751603579190948,976.0,0.004300019869812873,1.0135244030605262,976.0
60,1560,0.00014768368195667713,0.5659065790146252,0.0011930903595259214,0.44956317273427415,0.5240910128016097,0.2966795778505764,0.09233919746201952,1.211637780412388,0.0051405437452285,1.211637780412388,5269,0,ok,,0.10228593568384348,1.7598656660224592,8.113154694398427,9.873020360420885,3.4118359823743183,49.21636614550705,51.06969921982471,1.7598656660224592,3.4118359823743183,8.113154694398427,49.21636614550705,9.873020360420885,51.06969921982471,8.113154694398427,49.21636614550705,9.873020360420885,51.06969921982471,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.048976514333239,41.71061032725177,8.048976514333239,41.71061032725177,9.855017857311598,51.06969921982471,9.855017857311598,51.06969921982471,354.78009101480797,411.15868572085645,577.5344428126729,0.29669786784059404,0.4538049941959264,0.5240910128016097,584.3369557092014,1632.3725798995902,3264.3837281954416,0.09234076027298072,0.19704834152721254,0.296677483689373,3264.4187503174785,3264.4187503174767,3264.4187503174785,0.09233919746201952,0.09233919746201932,0.09233919746201952,0.005525820925756216,1.302448482741582,1349.0,0.006590834733952191,1.55347464468581,992.0,0.0042125294903055405,0.9929027228477861,976.0,0.00518121160991294,1.2212232880439697,976.0,0.0041923219662156055,0.9881397637427918,976.0
61,1380,0.00013990844018977287,0.41610121772570663,0.001068258753130795,0.5393855567606921,0.5469391149004017,0.30772224278895,0.09726853006787217,1.2117845003803032,0.005141166225333988,1.2117845003803032,5269,0,ok,,0.11972103835722588,1.743883877212406,6.530850961807457,8.274734839019862,3.3070073022372015,40.89712117832494,42.735950625597276,1.743883877212406,3.3070073022372015,6.530850961807457,40.89712117832494,8.274734839019862,42.735950625597276,6.530850961807457,40.89712117832494,8.274734839019862,42.735950625597276,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.657155972389948,50.04435892147921,9.657155972389948,50.04435892147921,8.246838399254887,42.735950625597276,8.246838399254887,42.735950625597276,348.8743019917449,402.8340841120637,568.9635740351861,0.30772654656245235,0.47475331800903126,0.5469391149004017,568.0091654944569,1579.360152518407,3185.8194641485247,0.09726981617800107,0.20593809969582788,0.30772004888303306,3185.8471141171995,3185.8471141171976,3185.8471141171995,0.09726853006787217,0.09726853006787199,0.09726853006787217,0.005502910819586948,1.2970485189315846,1349.0,0.0066794659176847865,1.5743652150331129,992.0,0.004242550769994066,0.9999788063303378,976.0,0.005171514408066903,1.218937635649347,976.0,0.004109389211337239,0.9685923259571334,976.0
