behavioral_id,soil_exceeds_rd_depth_fraction,mean_H_soil_m,mean_H_weathered_m,mean_D_fresh_m,max_H_soil_m,max_H_weathered_m,max_D_fresh_m,mean_H_m_m,max_H_m_m,mean_H_w_m,max_H_w_m,mean_D_f_m,max_D_f_m,mean_h_weathered,max_h_weathered,mean_d_fresh,max_d_fresh,mean_z_s_relief,max_z_s_relief,mean_Zs_m,max_Zs_m,mean_z_b_relief,max_z_b_relief,mean_Zb_m,max_Zb_m,mean_D_fresh_raw_m,max_D_fresh_raw_m,mean_D_fresh_geometric_m,max_D_fresh_geometric_m,min_Vp_m_per_s_soil,mean_Vp_m_per_s_soil,max_Vp_m_per_s_soil,min_phi_soil,mean_phi_soil,max_phi_soil,min_Vp_m_per_s_weathered,mean_Vp_m_per_s_weathered,max_Vp_m_per_s_weathered,min_phi_weathered,mean_phi_weathered,max_phi_weathered,min_Vp_m_per_s_fresh,mean_Vp_m_per_s_fresh,max_Vp_m_per_s_fresh,min_phi_fresh,mean_phi_fresh,max_phi_fresh
53,0.13224848250032287,1.796631968386951,6.067174939442266,7.863806907829217,3.358665523117397,38.66821112501626,40.56641087210697,1.796631968386951,3.358665523117397,6.067174939442266,38.66821112501626,7.863806907829217,40.56641087210697,6.067174939442266,38.66821112501626,7.863806907829217,40.56641087210697,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.07581622180247,52.21389867496951,10.07581622180247,52.21389867496951,7.8281781498423655,40.56641087210697,7.8281781498423655,40.56641087210697,340.1892516374886,391.06937103881086,528.6009370627514,0.3704806654242385,0.5138922707642154,0.5805141342622566,504.759081643676,1474.6132195144053,3204.628687553819,0.09606672692757995,0.2379810785406896,0.3704650524297655,3204.6810455890163,3204.681045589019,3204.6810455890163,0.09606414435156091,0.09606414435156085,0.09606414435156091
54,0.11352189074002325,1.770718400450657,7.131523955461144,8.902242355911799,3.5286389059324463,44.139148368266035,46.000247245780834,1.770718400450657,3.5286389059324463,7.131523955461144,44.139148368266035,8.902242355911799,46.000247245780834,7.131523955461144,44.139148368266035,8.902242355911799,46.000247245780834,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.027238389656604,46.78006230129565,9.027238389656604,46.78006230129565,8.876755981988232,46.000247245780834,8.876755981988232,46.000247245780834,352.56426839722684,405.3355061030152,550.9483716955879,0.3332586232012927,0.4694608611261106,0.5324272643591901,537.0988390307735,1535.1412811547573,3173.336543677281,0.09807633698317142,0.2187343940352091,0.3332458013001213,3173.3638767269854,3173.3638767269854,3173.3638767269854,0.09807501964325771,0.09807501964325754,0.09807501964325771
55,0.12127082526152654,1.7419793229731244,6.545245399239486,8.287224722212612,3.5301369025300495,40.96414267574462,42.791562895571985,1.7419793229731244,3.5301369025300495,6.545245399239486,40.96414267574462,8.287224722212612,42.791562895571985,6.545245399239486,40.96414267574462,8.287224722212612,42.791562895571985,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.646424365937218,49.9887466515045,9.646424365937218,49.9887466515045,8.257570005707617,42.791562895571985,8.257570005707617,42.791562895571985,347.06308878213014,402.19275929522126,562.7808729111518,0.3160914590132502,0.4799460257734314,0.5538458687728298,556.9603543945542,1570.365406010468,3195.8282106485185,0.09662803487368163,0.2094344000829177,0.316065001915017,3195.8508929448535,3195.8508929448485,3195.8508929448535,0.09662697226577634,0.09662697226577616,0.09662697226577634
56,0.09337466098411469,1.7526877684692008,9.422010049534556,11.174697818003759,3.668936038963287,56.00383456549397,57.83725800962097,1.7526877684692008,3.668936038963287,9.422010049534556,56.00383456549397,11.174697818003759,57.83725800962097,9.422010049534556,56.00383456549397,11.174697818003759,57.83725800962097,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,6.743027708236529,34.94305153745552,6.743027708236529,34.94305153745552,11.160966663408306,57.83725800962097,11.160966663408306,57.83725800962097,368.29057800072013,428.67261105171906,599.2986570719121,0.2714776287125547,0.41268192336378623,0.4783476329410805,630.1316208830125,1680.983104536382,3206.5461378298482,0.09594487351592076,0.18536357943966789,0.2714716831675936,3206.5867358167293,3206.58673581673,3206.5867358167293,0.09594309949716932,0.09594309949716955,0.09594309949716932
57,0.10977657238796332,1.7724019255547239,7.348826372491748,9.121228298046471,3.3245044261623202,45.27949905542117,47.150836900389365,1.7724019255547239,3.3245044261623202,7.348826372491748,45.27949905542117,9.121228298046471,47.150836900389365,7.348826372491748,45.27949905542117,9.121228298046471,47.150836900389365,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.805206896112908,45.62947264668712,8.805206896112908,45.62947264668712,9.098787475531928,47.150836900389365,9.098787475531928,47.150836900389365,344.5698304541691,403.2486383425087,580.8027333584417,0.29268457501532513,0.4796473313025773,0.563161488292834,590.7488414609074,1628.0607744423648,3234.4089212126505,0.09419001227559648,0.19634423211224505,0.29268286705316854,3234.5635593863653,3234.56355938636,3234.5635593863653,0.09418308182387457,0.09418308182387475,0.09418308182387457
58,0.13044039777863878,1.7712365022207188,5.83105585606243,7.602292358283149,2.410830750015005,37.34057301080419,39.235079723838595,1.7712365022207188,2.410830750015005,5.83105585606243,37.34057301080419,7.602292358283149,39.235079723838595,5.83105585606243,37.34057301080419,7.602292358283149,39.235079723838595,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.332725748206865,53.54522982323789,10.332725748206865,53.54522982323789,7.57126862343797,39.235079723838595,7.57126862343797,39.235079723838595,341.6936132267826,381.9612191468198,524.155204724937,0.3787353238905926,0.5219099584026972,0.5744038963467573,499.1152793337122,1429.8820902436094,3150.51836530873,0.09956587106743336,0.2467867213408556,0.37869104707507084,3150.6805153483306,3150.6805153483297,3150.6805153483306,0.09955763235688317,0.09955763235688297,0.09955763235688317
59,0.10719359421412888,1.7646304528948107,7.3285820570852005,9.093212509980011,2.451380585170381,45.142746835044804,47.028914346621605,1.7646304528948107,2.451380585170381,7.3285820570852005,45.142746835044804,9.093212509980011,47.028914346621605,7.3285820570852005,45.142746835044804,9.093212509980011,47.028914346621605,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.828734525273566,45.75139520045488,8.828734525273566,45.75139520045488,9.07525984637127,47.028914346621605,9.07525984637127,47.028914346621605,351.8622757795917,396.8024170016603,560.6360183318565,0.31907525957880467,0.4768841729511343,0.5351255033978422,553.254295405619,1547.0199091364104,3187.80860334739,0.09713780744650849,0.21287253547958523,0.3190383232209585,3188.077475967329,3188.0774759673295,3188.077475967329,0.09712513003392698,0.09712513003392688,0.09712513003392698
60,0.10228593568384348,1.7598656660224592,8.113154694398427,9.873020360420885,3.4118359823743183,49.21636614550705,51.06969921982471,1.7598656660224592,3.4118359823743183,8.113154694398427,49.21636614550705,9.873020360420885,51.06969921982471,8.113154694398427,49.21636614550705,9.873020360420885,51.06969921982471,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.048976514333239,41.71061032725177,8.048976514333239,41.71061032725177,9.855017857311598,51.06969921982471,9.855017857311598,51.06969921982471,354.78009101480797,411.15868572085645,577.5344428126729,0.29669786784059404,0.4538049941959264,0.5240910128016097,584.3369557092014,1632.3725798995902,3264.3837281954416,0.09234076027298072,0.19704834152721254,0.296677483689373,3264.4187503174785,3264.4187503174767,3264.4187503174785,0.09233919746201952,0.09233919746201932,0.09233919746201952
61,0.11972103835722588,1.743883877212406,6.530850961807457,8.274734839019862,3.3070073022372015,40.89712117832494,42.735950625597276,1.743883877212406,3.3070073022372015,6.530850961807457,40.89712117832494,8.274734839019862,42.735950625597276,6.530850961807457,40.89712117832494,8.274734839019862,42.735950625597276,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.657155972389948,50.04435892147921,9.657155972389948,50.04435892147921,8.246838399254887,42.735950625597276,8.246838399254887,42.735950625597276,348.8743019917449,402.8340841120637,568.9635740351861,0.30772654656245235,0.47475331800903126,0.5469391149004017,568.0091654944569,1579.360152518407,3185.8194641485247,0.09726981617800107,0.20593809969582788,0.30772004888303306,3185.8471141171995,3185.8471141171976,3185.8471141171995,0.09726853006787217,0.09726853006787199,0.09726853006787217
62,0.10874338111842954,1.7786215679571025,7.326195217013376,9.10481678497048,2.9113736811904465,45.184540921918604,47.07624862360768,1.7786215679571025,2.9113736811904465,7.326195217013376,45.184540921918604,9.10481678497048,47.07624862360768,7.326195217013376,45.184540921918604,9.10481678497048,47.07624862360768,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.819600339012688,45.7040609234688,8.819600339012688,45.7040609234688,9.084394032632146,47.07624862360768,9.084394032632146,47.07624862360768,352.6594355241904,402.81732296981966,562.7092228314423,0.31616187527530715,0.4689608060943357,0.5320636399705596,556.8600928924535,1571.979633365754,3237.880878316984,0.09397182011367708,0.20915618817064974,0.3161176189075455,3238.1704975773914,3238.1704975773987,3238.1704975773914,0.09395845633490313,0.093958456334903,0.09395845633490313
63,0.11649231563993284,1.767215974739712,6.674111027816403,8.441327002556115,3.0107332847914647,41.736342872937136,43.612074357948345,1.767215974739712,3.0107332847914647,6.674111027816403,41.736342872937136,8.441327002556115,43.612074357948345,6.674111027816403,41.736342872937136,8.441327002556115,43.612074357948345,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.488088694543466,49.16823518912814,9.488088694543466,49.16823518912814,8.41590567710137,43.612074357948345,8.41590567710137,43.612074357948345,348.4628223055887,397.45545338836223,551.3166071241217,0.33268263713731105,0.48516029732838756,0.5486097125242418,537.8279570361466,1534.434810394722,3222.578712075855,0.09493306275856175,0.2184587954793159,0.33263341947296005,3222.586013330408,3222.586013330402,3222.586013330408,0.09493271761411184,0.094932717614112,0.09493271761411184
64,0.14283869301304403,1.7200857576051884,5.380029248796545,7.100115006401734,3.6615945365478555,34.76449724007221,36.560074383317115,1.7200857576051884,3.6615945365478555,5.380029248796545,34.76449724007221,7.100115006401734,36.560074383317115,5.380029248796545,34.76449724007221,7.100115006401734,36.560074383317115,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.848926661898746,56.22023516375937,10.848926661898746,56.22023516375937,7.055067709746089,36.560074383317115,7.055067709746089,36.560074383317115,349.7678075460504,395.77925550368604,520.8513237228481,0.3851867778802459,0.49377246026532556,0.5433488442485691,495.10996160234436,1447.8342187159255,3159.7016678680097,0.09896528695418438,0.2463157729238403,0.3851460796926543,3159.704112397961,3159.704112397967,3159.704112397961,0.09896516257730917,0.09896516257730942,0.09896516257730917
65,0.12914890869172155,1.7435218700199175,6.0139908615373505,7.757512731557268,3.0932692778142057,38.19025912776178,40.03609940833686,1.7435218700199175,3.0932692778142057,6.0139908615373505,38.19025912776178,7.757512731557268,40.03609940833686,6.0139908615373505,38.19025912776178,7.757512731557268,40.03609940833686,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.178151442593485,52.744210138739625,10.178151442593485,52.744210138739625,7.725842929051349,40.03609940833686,7.725842929051349,40.03609940833686,344.5937390763504,394.2049985547858,551.4681224496965,0.3324774337338161,0.49545494180552946,0.5630703266808048,537.9023472894294,1521.0612720781874,3174.9881735997146,0.09796927172245695,0.21998285735970988,0.33247188001581146,3175.0141830856132,3175.014183085609,3175.0141830856132,0.0979680200393928,0.09796802003939276,0.0979680200393928
66,0.13031124886994705,1.7940473230267477,6.034141020711308,7.828188343738057,2.894137092455842,38.488738407307586,40.39867852274653,1.7940473230267477,2.894137092455842,6.034141020711308,38.488738407307586,7.828188343738057,40.39867852274653,6.034141020711308,38.488738407307586,7.828188343738057,40.39867852274653,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.108183855124153,52.381631024329955,10.108183855124153,52.381631024329955,7.795810516520681,40.39867852274653,7.795810516520681,40.39867852274653,355.0391931693755,396.86480687824763,519.4463139734336,0.3879784349687603,0.4828933298082417,0.5231335634403338,493.3094554314733,1433.3579704160693,3174.3804853611855,0.09800884558229978,0.2494546501396807,0.3879682355816501,3174.3979460473092,3174.397946047306,3174.3979460473092,0.09800796089496008,0.09800796089496022,0.09800796089496008
67,0.10215678677515175,1.771232640342412,8.1181265651499,9.889359205492314,3.0949175250392638,49.28446767160121,51.162297316682995,1.771232640342412,3.0949175250392638,8.1181265651499,49.28446767160121,9.889359205492314,51.162297316682995,8.1181265651499,49.28446767160121,9.889359205492314,51.162297316682995,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.031107681893804,41.61801223039349,8.031107681893804,41.61801223039349,9.87288668975103,51.162297316682995,9.87288668975103,51.162297316682995,350.69348038216964,404.7912568847507,574.1316280566847,0.3009886213550299,0.4683061582174694,0.539681844855632,577.7633230858482,1604.8413542231237,3216.534225348298,0.09531324601687799,0.2012112060792038,0.30096369739933165,3216.55873997508,3216.5587399750775,3216.55873997508,0.09531212790309013,0.09531212790309009,0.09531212790309013
68,0.11171380601833915,1.7673746476180145,7.163003755268343,8.930378402886356,3.2758112192301536,44.29025604099854,46.157515276652916,1.7673746476180145,3.2758112192301536,7.163003755268343,44.29025604099854,8.930378402886356,46.157515276652916,7.163003755268343,44.29025604099854,8.930378402886356,46.157515276652916,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.99689007595385,46.62279427042357,8.99689007595385,46.62279427042357,8.907104295690985,46.157515276652916,8.907104295690985,46.157515276652916,352.71405246442373,403.0565400451387,549.8358276790627,0.3349419030533405,0.47169833852523885,0.5318551855764192,535.3621378599457,1528.85913770415,3179.1457916833942,0.09770011291458516,0.21996122247828445,0.3349184255972201,3179.178548959749,3179.178548959746,3179.178548959749,0.09769853475993165,0.0976985347599317,0.09769853475993165
69,0.11494252873563218,1.7259014068110454,6.923644652304767,8.649546059115812,3.576680101323684,42.88032028246118,44.68683410339206,1.7259014068110454,3.576680101323684,6.923644652304767,42.88032028246118,8.649546059115812,44.68683410339206,6.923644652304767,42.88032028246118,8.649546059115812,44.68683410339206,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.280690244083123,48.093475443684426,9.280690244083123,48.093475443684426,8.623304127561711,44.68683410339206,8.623304127561711,44.68683410339206,346.2801278467705,404.35985344582303,578.1893506533387,0.2958890827152802,0.4758460366104175,0.5567305171783907,585.608891017091,1614.02922037762,3199.025625233105,0.09642332411238805,0.19876696845383018,0.2958729466303106,3199.0761203960183,3199.0761203960237,3199.0761203960183,0.09642102399544354,0.09642102399544342,0.09642102399544354
70,0.14167635283481855,1.8189678243725027,5.696551770258334,7.515519594630837,3.6662952001066476,36.800674879486905,38.712034267474635,1.8189678243725027,3.6662952001066476,5.696551770258334,36.800674879486905,7.515519594630837,38.712034267474635,5.696551770258334,36.800674879486905,7.515519594630837,38.712034267474635,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.433658833605799,54.06827527960185,10.433658833605799,54.06827527960185,7.470335538039036,38.712034267474635,7.470335538039036,38.712034267474635,356.3189185043177,411.5340725289867,548.9191585861284,0.3363677178521446,0.4575527225893736,0.5184558673712019,533.8651717370997,1531.0503788598157,3184.5616746595642,0.09734981931420958,0.22017982925778526,0.33636248295520477,3184.6511064840897,3184.6511064840956,3184.6511064840897,0.09734551310128928,0.09734551310128944,0.09734551310128928
71,0.14296784192173576,1.7671395605661462,5.451534277752381,7.2186738383185265,3.4963541231938637,35.32067812216594,37.17897552376391,1.7671395605661462,3.4963541231938637,5.451534277752381,35.32067812216594,7.2186738383185265,37.17897552376391,5.451534277752381,35.32067812216594,7.2186738383185265,37.17897552376391,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.72949612120259,55.601334023312575,10.72949612120259,55.601334023312575,7.174498250442245,37.17897552376391,7.174498250442245,37.17897552376391,350.3971131773439,394.3879945214159,513.127520548093,0.4009899078207466,0.4970342055130777,0.5408501716704459,485.9633740808802,1431.2340813635196,3199.5552061634407,0.09639031894670613,0.25404954587154205,0.400984369138778,3199.56656397159,3199.5665639715903,3199.56656397159,0.09638974433936906,0.09638974433936907,0.09638974433936906
72,0.09931551078393387,1.7495065317428606,8.346532517928708,10.096039049671568,3.251450203305472,50.39005920242651,52.23746464977824,1.7495065317428606,3.251450203305472,8.346532517928708,50.39005920242651,10.096039049671568,52.23746464977824,8.346532517928708,50.39005920242651,10.096039049671568,52.23746464977824,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,7.8236305784622155,40.542844897298245,7.8236305784622155,40.542844897298245,10.080363793182618,52.23746464977824,10.080363793182618,52.23746464977824,345.88837560891847,401.39308740821787,576.3942323764093,0.2981406386468592,0.48011931436205757,0.558187638107779,582.0734687751734,1620.6351235068262,3245.613385226342,0.09349598272073334,0.19863724492837637,0.29813484433221255,3245.64803705021,3245.64803705021,3245.64803705021,0.09349442364511135,0.09349442364511149,0.09349442364511135
73,0.11532997546170735,1.7604770245239163,7.067965838490779,8.828442863014697,3.6705210082927406,43.76798036740615,45.6104692223475,1.7604770245239163,3.6705210082927406,7.067965838490779,43.76798036740615,8.828442863014697,45.6104692223475,7.067965838490779,43.76798036740615,8.828442863014697,45.6104692223475,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.102454602792866,47.16984032472899,9.102454602792866,47.16984032472899,8.801539768851967,45.6104692223475,8.801539768851967,45.6104692223475,355.9808437451945,406.11846867225114,539.9830439914634,0.3506612916215561,0.4657384426607447,0.5196834285288363,520.3865214196783,1514.2367653830354,3200.570200521061,0.09632352324307819,0.22656500662438422,0.3506593759785437,3200.717887269798,3200.717887269798,3200.717887269798,0.09631635405946651,0.09631635405946658,0.09631635405946651
74,0.12359550561797752,1.755243007893969,6.458168845463153,8.213411853357123,3.4343130106784656,40.559598815305904,42.40664426067573,1.755243007893969,3.4343130106784656,6.458168845463153,40.559598815305904,8.213411853357123,42.40664426067573,6.458168845463153,40.559598815305904,8.213411853357123,42.40664426067573,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.720702853542683,50.37366528640075,9.720702853542683,50.37366528640075,8.183291518102152,42.40664426067573,8.183291518102152,42.40664426067573,340.97722824083957,396.8369958059617,562.0905477901108,0.31706211183147,0.49682877459660985,0.5772929996345755,555.67992640344,1568.0476241018694,3206.4184234859713,0.09595321979863011,0.20993802959377905,0.3170540293789684,3206.4521039033116,3206.452103903306,3206.4521039033116,0.09595164608845005,0.0959516460884499,0.09595164608845005
75,0.12307890998321064,1.7698126439387567,6.520396267139923,8.29020891107868,3.319985730430828,40.94151783497676,42.81001394808451,1.7698126439387567,3.319985730430828,6.520396267139923,40.94151783497676,8.29020891107868,42.81001394808451,6.520396267139923,40.94151783497676,8.29020891107868,42.81001394808451,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.642863830927713,49.970295598991974,9.642863830927713,49.970295598991974,8.261130540717122,42.81001394808451,8.261130540717122,42.81001394808451,352.62331519064094,403.50295815295607,549.9120281747007,0.3348278634953815,0.4714174417225495,0.5322015918191062,535.4810622981475,1540.0040902573594,3230.973964773684,0.09440557667763635,0.21855310343755324,0.33480564751524416,3231.0764381720965,3231.076438172097,3231.0764381720965,0.09440073731741201,0.09440073731741204,0.09440073731741201
76,0.11403848637479014,1.745464527885011,6.9946461811749225,8.740110709059934,3.5303260547137616,43.32683200793434,45.15834480283977,1.745464527885011,3.5303260547137616,6.9946461811749225,43.32683200793434,8.740110709059934,45.15834480283977,6.9946461811749225,43.32683200793434,8.740110709059934,45.15834480283977,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.189701919617589,47.62196474423671,9.189701919617589,47.62196474423671,8.714292452027244,45.15834480283977,8.714292452027244,45.15834480283977,358.34791331541294,412.5925749910117,567.7987241122585,0.30925390009323656,0.44832396488223486,0.5112080365005439,565.9312686152554,1593.468911434151,3230.1161154552806,0.0944602695332713,0.2047721468729434,0.30922792774189145,3230.1457736385833,3230.145773638582,3230.1457736385833,0.0944589085475585,0.09445890854755846,0.0944589085475585
77,0.1180421025442335,1.76815879006116,6.659669038818815,8.427827828879975,3.1826188900813714,41.66411599743533,43.53554864321795,1.76815879006116,3.1826188900813714,6.659669038818815,41.66411599743533,8.427827828879975,43.53554864321795,6.659669038818815,41.66411599743533,8.427827828879975,43.53554864321795,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.50285600856201,49.244760903858534,9.50285600856201,49.244760903858534,8.401138363082827,43.53554864321795,8.401138363082827,43.53554864321795,352.84500284445625,403.49968768451345,554.2439308352243,0.3283288321123773,0.4699098670445164,0.5313560782797133,542.3982044494317,1549.253202118333,3234.0802016728135,0.09421305913952227,0.21541345174454815,0.3283241456129826,3234.0907390531434,3234.090739053149,3234.0907390531434,0.09421256545529716,0.0942125654552973,0.09421256545529716
78,0.10564380730982824,1.7500249460293402,7.621132123120468,9.371157069149808,3.109451387220892,46.612233626752065,48.46505512375773,1.7500249460293402,3.109451387220892,7.621132123120468,46.612233626752065,9.371157069149808,48.46505512375773,7.621132123120468,46.612233626752065,9.371157069149808,48.46505512375773,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.55159968366487,44.315254423318756,8.55159968366487,44.315254423318756,9.352394687979967,48.46505512375773,9.352394687979967,48.46505512375773,345.97439419279704,397.17175703662696,559.6563500896807,0.32048978360536295,0.4879015338431437,0.5578668943691281,551.4538130730599,1559.1806921225477,3203.277994313372,0.09615193142701978,0.2119343857345711,0.32048793619824023,3203.36373027681,3203.363730276814,3203.36373027681,0.09614790447126564,0.09614790447126591,0.09614790447126564
79,0.11972103835722588,1.741544098905847,6.496401592481444,8.23794569138729,3.2232010094436885,40.708187618618226,42.547373260757446,1.741544098905847,3.2232010094436885,6.496401592481444,40.708187618618226,8.23794569138729,42.547373260757446,6.496401592481444,40.708187618618226,8.23794569138729,42.547373260757446,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.693546108348686,50.23293628631904,9.693546108348686,50.23293628631904,8.210448263296149,42.547373260757446,8.210448263296149,42.547373260757446,355.8334025211926,404.85953548967325,554.0690254941355,0.32856392334591356,0.46313896821126926,0.5202206179427463,542.1542753380523,1545.2966220858216,3215.1893891412665,0.09539782766686808,0.2159879884351126,0.32854166794990247,3215.2336189328616,3215.2336189328566,3215.2336189328616,0.09539574029676978,0.09539574029676962,0.09539574029676978
80,0.09156657626243059,1.7708003397713692,9.080816043705726,10.851616383477094,2.752200472515884,54.28974504305814,56.17648751294507,1.7708003397713692,2.752200472515884,9.080816043705726,54.28974504305814,10.851616383477094,56.17648751294507,9.080816043705726,54.28974504305814,10.851616383477094,56.17648751294507,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,7.063509777872133,36.60382203413141,7.063509777872133,36.60382203413141,10.840484593772702,56.17648751294507,10.840484593772702,56.17648751294507,340.0691575997845,396.00090870122796,598.3463086940826,0.27250528317188094,0.4934395504977476,0.5810091326566508,628.0787921310408,1671.2087449763642,3228.3837729235925,0.09456870723661637,0.1863749729309029,0.2724847950412037,3228.4062986841614,3228.406298684167,3228.4062986841614,0.09456772734861194,0.09456772734861188,0.09456772734861194
81,0.11675061345731629,1.7424819100034457,6.688717601376748,8.431199511380193,3.3165717131205383,41.717048732365456,43.5538964715298,1.7424819100034457,3.3165717131205383,6.688717601376748,41.717048732365456,8.431199511380193,43.5538964715298,6.688717601376748,41.717048732365456,8.431199511380193,43.5538964715298,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.499315392924585,49.22641307554669,9.499315392924585,49.22641307554669,8.404678978720248,43.5538964715298,8.404678978720248,43.5538964715298,344.76731049671156,398.5699396507159,563.8961397049032,0.31456558011049107,0.48758137939328683,0.5624096044967007,558.8439625637758,1574.1591757404635,3218.867475102037,0.09516536804547271,0.20843797214637566,0.31456121830465694,3218.942999569172,3218.9429995691744,3218.942999569172,0.0951618655721268,0.0951618655721269,0.0951618655721268
82,0.1102931680227302,1.7548102374345724,7.281974814413855,9.036785051848428,3.381033187250225,44.86292865352107,46.71160618162403,1.7548102374345724,3.381033187250225,7.281974814413855,44.86292865352107,9.036785051848428,46.71160618162403,7.281974814413855,44.86292865352107,9.036785051848428,46.71160618162403,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.889966090763341,46.06870336545246,8.889966090763341,46.06870336545246,9.014028280881494,46.71160618162403,9.014028280881494,46.71160618162403,354.5728306482916,406.8462851126121,559.619126839198,0.32052443668913055,0.4621713047936042,0.5248594518200582,551.4424813182194,1578.1139072359297,3259.186494390582,0.09265760110494112,0.20980955617846667,0.32050504029324856,3259.3322118664805,3259.332211866487,3259.3322118664805,0.09265089506158593,0.09265089506158593,0.09265089506158593
83,0.10925997675319643,1.755577244153043,7.230458336402796,8.986035580555837,2.9904925329354675,44.596063050697474,46.45894266147809,1.755577244153043,2.9904925329354675,7.230458336402796,44.596063050697474,8.986035580555837,46.45894266147809,7.230458336402796,44.596063050697474,8.986035580555837,46.45894266147809,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.938723055087948,46.321366885598394,8.938723055087948,46.321366885598394,8.965271316556887,46.45894266147809,8.965271316556887,46.45894266147809,348.37922285103787,396.79806507676136,551.6048338091347,0.33226470347349557,0.4859187351074529,0.5489504720107419,538.1858036109734,1527.9896977386875,3176.078863727443,0.09789894389603154,0.219213645766308,0.33224403202575425,3176.0853461213205,3176.085346121323,3176.0853461213205,0.09789863213920041,0.09789863213920037,0.09789863213920041
84,0.1287614619656464,1.7359935886719051,6.214925259787503,7.950918848459408,3.5773638283389526,39.21066567312714,41.028972576112515,1.7359935886719051,3.5773638283389526,6.214925259787503,39.21066567312714,7.950918848459408,41.028972576112515,6.214925259787503,39.21066567312714,7.950918848459408,41.028972576112515,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.986554802159851,51.75133697096397,9.986554802159851,51.75133697096397,7.9174395694849835,41.028972576112515,7.9174395694849835,41.028972576112515,342.96104129809044,400.0251812566003,567.4753244442229,0.309707542149742,0.48843327524908475,0.5693811194154389,565.3242912089012,1574.4773726598046,3169.940813843401,0.09829656488208838,0.2070811776576718,0.30969332443927317,3169.983024829301,3169.9830248293006,3169.983024829301,0.09829458536924159,0.09829458536924156,0.09829458536924159
